"BGN_DATE","COUNTY","COUNTYNAME","STATE","EVTYPE","FATALITIES","INJURIES","PROPDMG","PROPDMGEXP","CROPDMG","CROPDMGEXP"
"7/28/1958 0:00:00",55,"NAPA","CA","HAIL",0,0,0,0,0,0
"7/28/1958 0:00:00",55,"NAPA","CA","HAIL",0,0,0,0,0,0
"2/11/1959 0:00:00",37,"LOS ANGELES","CA","HAIL",0,0,0,0,0,0
"2/17/1959 0:00:00",97,"SONOMA","CA","TORNADO",0,0,2.5,3,0,0
"4/25/1959 0:00:00",67,"SACRAMENTO","CA","HAIL",0,0,0,0,0,0
"5/13/1960 0:00:00",15,"DEL NORTE","CA","TORNADO",0,0,0,3,0,0
"9/2/1960 0:00:00",65,"RIVERSIDE","CA","HAIL",0,0,0,0,0,0
"3/5/1961 0:00:00",103,"TEHAMA","CA","HAIL",0,0,0,0,0,0
"10/8/1961 0:00:00",73,"SAN DIEGO","CA","TORNADO",0,3,25,3,0,0
"2/19/1962 0:00:00",59,"ORANGE","CA","TORNADO",0,0,0.25,3,0,0
"2/19/1962 0:00:00",37,"LOS ANGELES","CA","TORNADO",0,0,2.5,3,0,0
"3/22/1962 0:00:00",19,"FRESNO","CA","TORNADO",0,0,2.5,3,0,0
"5/14/1962 0:00:00",37,"LOS ANGELES","CA","TORNADO",0,0,25,3,0,0
"1/21/1964 0:00:00",19,"FRESNO","CA","TORNADO",0,0,2.5,3,0,0
"1/22/1964 0:00:00",31,"KINGS","CA","HAIL",0,0,0,0,0,0
"3/23/1964 0:00:00",31,"KINGS","CA","HAIL",0,0,0,0,0,0
"11/1/1964 0:00:00",31,"KINGS","CA","TORNADO",0,0,0.25,3,0,0
"11/9/1964 0:00:00",37,"LOS ANGELES","CA","TORNADO",0,0,2.5,3,0,0
"11/10/1964 0:00:00",97,"SONOMA","CA","TORNADO",0,0,2.5,3,0,0
"4/1/1965 0:00:00",87,"SANTA CRUZ","CA","TORNADO",0,0,0,3,0,0
"4/1/1965 0:00:00",87,"SANTA CRUZ","CA","HAIL",0,0,0,0,0,0
"4/8/1965 0:00:00",59,"ORANGE","CA","TORNADO",0,0,0.25,3,0,0
"7/5/1965 0:00:00",25,"IMPERIAL","CA","TORNADO",0,0,0.03,3,0,0
"7/5/1965 0:00:00",25,"IMPERIAL","CA","TORNADO",0,0,0.03,3,0,0
"11/25/1965 0:00:00",71,"SAN BERNARDINO","CA","TORNADO",0,0,25,3,0,0
"5/20/1966 0:00:00",71,"SAN BERNARDINO","CA","HAIL",0,0,0,0,0,0
"7/22/1966 0:00:00",71,"SAN BERNARDINO","CA","TORNADO",0,0,0,3,0,0
"11/7/1966 0:00:00",59,"ORANGE","CA","TORNADO",0,0,2.5,3,0,0
"11/7/1966 0:00:00",37,"LOS ANGELES","CA","TORNADO",0,0,2.5,3,0,0
"11/7/1966 0:00:00",37,"LOS ANGELES","CA","TORNADO",0,10,250,3,0,0
"11/7/1966 0:00:00",59,"ORANGE","CA","TORNADO",0,0,2.5,3,0,0
"4/13/1967 0:00:00",15,"DEL NORTE","CA","HAIL",0,0,0,0,0,0
"4/18/1967 0:00:00",37,"LOS ANGELES","CA","TORNADO",0,0,2.5,3,0,0
"4/21/1967 0:00:00",39,"MADERA","CA","TORNADO",0,0,2.5,3,0,0
"4/22/1967 0:00:00",19,"FRESNO","CA","TORNADO",0,0,0,3,0,0
"4/22/1967 0:00:00",47,"MERCED","CA","TORNADO",0,0,0,3,0,0
"4/22/1967 0:00:00",61,"PLACER","CA","HAIL",0,0,0,0,0,0
"5/31/1967 0:00:00",77,"SAN JOAQUIN","CA","TORNADO",0,0,2.5,3,0,0
"10/16/1969 0:00:00",77,"SAN JOAQUIN","CA","TORNADO",0,0,0,3,0,0
"4/27/1970 0:00:00",77,"SAN JOAQUIN","CA","TORNADO",0,0,25,3,0,0
"6/28/1970 0:00:00",7,"BUTTE","CA","TORNADO",0,0,0,3,0,0
"2/23/1971 0:00:00",73,"SAN DIEGO","CA","TORNADO",0,0,0,3,0,0
"4/24/1971 0:00:00",77,"SAN JOAQUIN","CA","TORNADO",0,0,0,3,0,0
"5/11/1971 0:00:00",19,"FRESNO","CA","HAIL",0,0,0,0,0,0
"6/7/1972 0:00:00",25,"IMPERIAL","CA","TORNADO",0,0,0,3,0,0
"10/1/1972 0:00:00",17,"EL DORADO","CA","TORNADO",0,0,0,3,0,0
"10/1/1972 0:00:00",17,"EL DORADO","CA","HAIL",0,0,0,0,0,0
"10/1/1972 0:00:00",57,"NEVADA","CA","HAIL",0,0,0,0,0,0
"10/15/1972 0:00:00",43,"MARIPOSA","CA","TORNADO",0,0,0,3,0,0
"10/15/1972 0:00:00",61,"PLACER","CA","TORNADO",0,0,0,3,0,0
"8/16/1973 0:00:00",65,"RIVERSIDE","CA","TORNADO",0,0,25,3,0,0
"7/20/1974 0:00:00",65,"RIVERSIDE","CA","TORNADO",0,1,25,3,0,0
"10/22/1974 0:00:00",71,"SAN BERNARDINO","CA","TORNADO",0,0,2.5,3,0,0
"10/29/1974 0:00:00",73,"SAN DIEGO","CA","TORNADO",0,0,0.03,3,0,0
"3/13/1975 0:00:00",19,"FRESNO","CA","TORNADO",0,0,2.5,3,0,0
"4/5/1975 0:00:00",47,"MERCED","CA","TORNADO",0,0,25,3,0,0
"4/5/1975 0:00:00",19,"FRESNO","CA","TORNADO",0,0,2.5,3,0,0
"9/16/1975 0:00:00",73,"SAN DIEGO","CA","HAIL",0,0,0,0,0,0
"9/4/1976 0:00:00",71,"SAN BERNARDINO","CA","TORNADO",0,0,25,3,0,0
"9/5/1976 0:00:00",71,"SAN BERNARDINO","CA","TORNADO",0,0,0,3,0,0
"9/6/1976 0:00:00",71,"SAN BERNARDINO","CA","TORNADO",0,0,0,3,0,0
"9/6/1976 0:00:00",71,"SAN BERNARDINO","CA","TORNADO",0,0,0,3,0,0
"9/6/1976 0:00:00",71,"SAN BERNARDINO","CA","TORNADO",0,0,0,3,0,0
"9/6/1976 0:00:00",71,"SAN BERNARDINO","CA","TORNADO",0,0,0,3,0,0
"1/3/1977 0:00:00",83,"SANTA BARBARA","CA","TORNADO",0,0,25,3,0,0
"3/16/1977 0:00:00",59,"ORANGE","CA","TORNADO",0,4,2.5,6,0,0
"5/8/1977 0:00:00",37,"LOS ANGELES","CA","TORNADO",0,0,2.5,6,0,0
"1/4/1978 0:00:00",37,"LOS ANGELES","CA","TORNADO",0,0,0.03,3,0,0
"2/7/1978 0:00:00",67,"SACRAMENTO","CA","TORNADO",0,0,250,3,0,0
"2/9/1978 0:00:00",59,"ORANGE","CA","TORNADO",0,6,2.5,6,0,0
"2/10/1978 0:00:00",37,"LOS ANGELES","CA","TORNADO",0,0,0,3,0,0
"3/1/1978 0:00:00",99,"STANISLAUS","CA","TORNADO",0,0,25,3,0,0
"3/4/1978 0:00:00",7,"BUTTE","CA","TORNADO",0,0,2.5,3,0,0
"3/4/1978 0:00:00",99,"STANISLAUS","CA","TORNADO",0,0,25,3,0,0
"3/4/1978 0:00:00",47,"MERCED","CA","TORNADO",0,1,250,3,0,0
"3/5/1978 0:00:00",103,"TEHAMA","CA","TORNADO",0,0,2.5,3,0,0
"3/5/1978 0:00:00",103,"TEHAMA","CA","TORNADO",0,0,0.03,3,0,0
"3/5/1978 0:00:00",103,"TEHAMA","CA","TORNADO",0,0,0.03,3,0,0
"3/23/1978 0:00:00",7,"BUTTE","CA","TORNADO",0,0,25,3,0,0
"3/31/1978 0:00:00",77,"SAN JOAQUIN","CA","TORNADO",0,0,25,3,0,0
"12/18/1978 0:00:00",73,"SAN DIEGO","CA","TORNADO",0,0,25,3,0,0
"1/18/1979 0:00:00",73,"SAN DIEGO","CA","TORNADO",0,0,0.03,3,0,0
"1/31/1979 0:00:00",37,"LOS ANGELES","CA","TORNADO",0,0,2.5,6,0,0
"1/31/1979 0:00:00",59,"ORANGE","CA","TORNADO",0,0,0,3,0,0
"1/31/1979 0:00:00",59,"ORANGE","CA","HAIL",0,0,0,0,0,0
"1/31/1979 0:00:00",37,"LOS ANGELES","CA","HAIL",0,0,0,0,0,0
"1/31/1979 0:00:00",59,"ORANGE","CA","HAIL",0,0,0,0,0,0
"1/31/1979 0:00:00",37,"LOS ANGELES","CA","HAIL",0,0,0,0,0,0
"3/14/1979 0:00:00",19,"FRESNO","CA","TORNADO",0,0,25,3,0,0
"9/13/1979 0:00:00",65,"RIVERSIDE","CA","HAIL",0,0,0,0,0,0
"1/14/1980 0:00:00",99,"STANISLAUS","CA","TORNADO",0,1,250,3,0,0
"1/28/1980 0:00:00",37,"LOS ANGELES","CA","TORNADO",0,0,2.5,3,0,0
"2/15/1980 0:00:00",107,"TULARE","CA","TORNADO",0,0,25,3,0,0
"2/19/1980 0:00:00",19,"FRESNO","CA","TORNADO",0,2,2.5,6,0,0
"2/19/1980 0:00:00",19,"FRESNO","CA","HAIL",0,0,0,0,0,0
"2/20/1980 0:00:00",73,"SAN DIEGO","CA","TORNADO",0,0,25,3,0,0
"3/6/1980 0:00:00",31,"KINGS","CA","HAIL",0,0,0,0,0,0
"4/5/1980 0:00:00",31,"KINGS","CA","TORNADO",0,1,250,3,0,0
"4/5/1980 0:00:00",107,"TULARE","CA","TORNADO",0,0,2.5,3,0,0
"4/28/1980 0:00:00",31,"KINGS","CA","HAIL",0,0,0,0,0,0
"5/9/1980 0:00:00",103,"TEHAMA","CA","HAIL",0,0,0,0,0,0
"5/9/1980 0:00:00",103,"TEHAMA","CA","TORNADO",0,0,25,3,0,0
"5/21/1980 0:00:00",37,"LOS ANGELES","CA","HAIL",0,0,0,0,0,0
"7/27/1980 0:00:00",73,"SAN DIEGO","CA","HAIL",0,0,0,0,0,0
"7/29/1980 0:00:00",9,"CALAVERAS","CA","TORNADO",0,0,0,3,0,0
"1/22/1981 0:00:00",7,"BUTTE","CA","TORNADO",0,0,2.5,3,0,0
"1/23/1981 0:00:00",77,"SAN JOAQUIN","CA","TORNADO",0,0,25,3,0,0
"3/19/1981 0:00:00",77,"SAN JOAQUIN","CA","TORNADO",0,0,2.5,3,0,0
"5/27/1981 0:00:00",95,"SOLANO","CA","HAIL",0,0,0,0,0,0
"8/12/1981 0:00:00",73,"SAN DIEGO","CA","HAIL",0,0,0,0,0,0
"1/20/1982 0:00:00",65,"RIVERSIDE","CA","TORNADO",0,0,0,3,0,0
"1/20/1982 0:00:00",83,"SANTA BARBARA","CA","HAIL",0,0,0,0,0,0
"3/17/1982 0:00:00",73,"SAN DIEGO","CA","TORNADO",0,0,0,3,0,0
"3/28/1982 0:00:00",19,"FRESNO","CA","TORNADO",0,1,25,3,0,0
"3/29/1982 0:00:00",1,"ALAMEDA","CA","TORNADO",0,0,25,3,0,0
"3/29/1982 0:00:00",37,"LOS ANGELES","CA","TORNADO",0,0,0,3,0,0
"6/19/1982 0:00:00",29,"KERN","CA","HAIL",0,0,0,0,0,0
"6/24/1982 0:00:00",23,"HUMBOLDT","CA","HAIL",0,0,0,0,0,0
"6/24/1982 0:00:00",23,"HUMBOLDT","CA","HAIL",0,0,0,0,0,0
"6/29/1982 0:00:00",77,"SAN JOAQUIN","CA","TORNADO",0,0,0.03,3,0,0
"7/2/1982 0:00:00",103,"TEHAMA","CA","HAIL",0,0,0,0,0,0
"7/2/1982 0:00:00",103,"TEHAMA","CA","HAIL",0,0,0,0,0,0
"9/7/1982 0:00:00",71,"SAN BERNARDINO","CA","TORNADO",0,2,25,3,0,0
"9/15/1982 0:00:00",45,"MENDOCINO","CA","HAIL",0,0,0,0,0,0
"11/9/1982 0:00:00",37,"LOS ANGELES","CA","TORNADO",0,0,25,3,0,0
"11/9/1982 0:00:00",37,"LOS ANGELES","CA","TORNADO",0,0,2.5,6,0,0
"11/9/1982 0:00:00",37,"LOS ANGELES","CA","TORNADO",0,0,2.5,3,0,0
"11/9/1982 0:00:00",37,"LOS ANGELES","CA","TORNADO",0,0,2.5,6,0,0
"11/9/1982 0:00:00",59,"ORANGE","CA","TORNADO",0,0,2.5,3,0,0
"11/9/1982 0:00:00",59,"ORANGE","CA","TORNADO",0,0,2.5,3,0,0
"11/9/1982 0:00:00",111,"VENTURA","CA","TORNADO",0,0,2.5,3,0,0
"1/24/1983 0:00:00",107,"TULARE","CA","HAIL",0,0,0,0,0,0
"2/27/1983 0:00:00",97,"SONOMA","CA","TORNADO",0,0,25,3,0,0
"3/1/1983 0:00:00",37,"LOS ANGELES","CA","TORNADO",0,30,25,6,0,0
"3/1/1983 0:00:00",37,"LOS ANGELES","CA","TORNADO",0,0,0.25,3,0,0
"3/3/1983 0:00:00",61,"PLACER","CA","TORNADO",0,0,0.03,3,0,0
"3/22/1983 0:00:00",67,"SACRAMENTO","CA","TORNADO",0,0,250,3,0,0
"3/22/1983 0:00:00",61,"PLACER","CA","TORNADO",0,0,250,3,0,0
"4/29/1983 0:00:00",13,"CONTRA COSTA","CA","HAIL",0,0,0,0,0,0
"4/29/1983 0:00:00",13,"CONTRA COSTA","CA","HAIL",0,0,0,0,0,0
"4/30/1983 0:00:00",39,"MADERA","CA","HAIL",0,0,0,0,0,0
"8/1/1983 0:00:00",71,"SAN BERNARDINO","CA","TORNADO",0,1,250,3,0,0
"8/19/1983 0:00:00",55,"NAPA","CA","HAIL",0,0,0,0,0,0
"9/30/1983 0:00:00",37,"LOS ANGELES","CA","TORNADO",0,0,250,3,0,0
"10/1/1983 0:00:00",37,"LOS ANGELES","CA","TORNADO",0,3,2.5,3,0,0
"12/11/1983 0:00:00",45,"MENDOCINO","CA","TORNADO",0,0,2.5,3,0,0
"1/13/1984 0:00:00",59,"ORANGE","CA","TORNADO",0,0,2.5,3,0,0
"5/30/1984 0:00:00",37,"LOS ANGELES","CA","TORNADO",0,0,0.03,3,0,0
"8/22/1984 0:00:00",37,"LOS ANGELES","CA","HAIL",0,0,0,0,0,0
"2/4/1985 0:00:00",73,"SAN DIEGO","CA","TORNADO",0,0,250,3,0,0
"3/11/1985 0:00:00",69,"SAN BENITO","CA","TORNADO",0,0,2.5,3,0,0
"7/18/1985 0:00:00",71,"SAN BERNARDINO","CA","HAIL",0,0,0,0,0,0
"9/18/1985 0:00:00",65,"RIVERSIDE","CA","TORNADO",0,0,0,3,0,0
"2/3/1986 0:00:00",87,"SANTA CRUZ","CA","TORNADO",0,0,2.5,3,0,0
"2/15/1986 0:00:00",107,"TULARE","CA","TORNADO",0,0,250,3,0,0
"2/19/1986 0:00:00",47,"MERCED","CA","TORNADO",0,0,25,3,0,0
"3/8/1986 0:00:00",19,"FRESNO","CA","TORNADO",0,0,2.5,3,0,0
"3/10/1986 0:00:00",81,"SAN MATEO","CA","TORNADO",0,0,0.03,3,0,0
"3/16/1986 0:00:00",59,"ORANGE","CA","TORNADO",0,0,2.5,6,0,0
"5/31/1986 0:00:00",57,"NEVADA","CA","HAIL",0,0,0,0,0,0
"5/31/1986 0:00:00",57,"NEVADA","CA","HAIL",0,0,0,0,0,0
"5/31/1986 0:00:00",17,"EL DORADO","CA","HAIL",0,0,0,0,0,0
"7/21/1986 0:00:00",71,"SAN BERNARDINO","CA","TORNADO",0,0,0,3,0,0
"8/25/1986 0:00:00",71,"SAN BERNARDINO","CA","HAIL",0,0,0,0,0,0
"9/17/1986 0:00:00",89,"SHASTA","CA","HAIL",0,0,0,0,0,0
"9/17/1986 0:00:00",89,"SHASTA","CA","HAIL",0,0,0,0,0,0
"9/21/1986 0:00:00",45,"MENDOCINO","CA","HAIL",0,0,0,0,0,0
"9/21/1986 0:00:00",45,"MENDOCINO","CA","HAIL",0,0,0,0,0,0
"9/24/1986 0:00:00",103,"TEHAMA","CA","TORNADO",0,1,2.5,6,0,0
"9/25/1986 0:00:00",7,"BUTTE","CA","HAIL",0,0,0,0,0,0
"3/14/1987 0:00:00",103,"TEHAMA","CA","TORNADO",0,0,250,3,0,0
"4/3/1987 0:00:00",53,"MONTEREY","CA","TORNADO",0,0,250,3,0,0
"6/5/1987 0:00:00",37,"LOS ANGELES","CA","TORNADO",0,0,25,6,0,0
"6/6/1987 0:00:00",111,"VENTURA","CA","HAIL",0,0,0,0,0,0
"7/21/1987 0:00:00",105,"TRINITY","CA","HAIL",0,0,0,0,0,0
"7/27/1987 0:00:00",71,"SAN BERNARDINO","CA","TORNADO",0,0,0,3,0,0
"7/28/1987 0:00:00",71,"SAN BERNARDINO","CA","HAIL",0,0,0,0,0,0
"11/4/1987 0:00:00",37,"LOS ANGELES","CA","HAIL",0,0,0,0,0,0
"1/18/1988 0:00:00",59,"ORANGE","CA","TORNADO",0,0,25,3,0,0
"1/18/1988 0:00:00",59,"ORANGE","CA","TORNADO",0,0,0.25,3,0,0
"3/1/1988 0:00:00",107,"TULARE","CA","TORNADO",0,0,0,3,0,0
"4/19/1988 0:00:00",77,"SAN JOAQUIN","CA","TORNADO",0,0,25,3,0,0
"4/19/1988 0:00:00",67,"SACRAMENTO","CA","TORNADO",0,0,250,3,0,0
"4/20/1988 0:00:00",29,"KERN","CA","TORNADO",0,0,2.5,3,0,0
"3/2/1989 0:00:00",19,"FRESNO","CA","TORNADO",0,0,2.5,3,0,0
"4/23/1989 0:00:00",7,"BUTTE","CA","HAIL",0,0,0,0,0,0
"5/15/1989 0:00:00",71,"SAN BERNARDINO","CA","HAIL",0,0,0,0,0,0
"8/9/1989 0:00:00",65,"RIVERSIDE","CA","HAIL",0,0,0,0,0,0
"9/18/1989 0:00:00",13,"CONTRA COSTA","CA","TORNADO",0,0,0,3,0,0
"9/18/1989 0:00:00",13,"CONTRA COSTA","CA","TORNADO",0,0,0,3,0,0
"9/18/1989 0:00:00",95,"SOLANO","CA","TORNADO",0,0,0,3,0,0
"1/14/1990 0:00:00",73,"SAN DIEGO","CA","TORNADO",0,0,250,3,0,0
"1/16/1990 0:00:00",37,"LOS ANGELES","CA","TORNADO",0,0,0,3,0,0
"4/23/1990 0:00:00",61,"PLACER","CA","TORNADO",0,0,2.5,3,0,0
"7/18/1990 0:00:00",105,"TRINITY","CA","HAIL",0,0,0,0,0,0
"8/10/1990 0:00:00",65,"RIVERSIDE","CA","HAIL",0,0,0,0,0,0
"8/10/1990 0:00:00",71,"SAN BERNARDINO","CA","HAIL",0,0,0,0,0,0
"8/14/1990 0:00:00",71,"SAN BERNARDINO","CA","TORNADO",0,0,0,3,0,0
"8/14/1990 0:00:00",25,"IMPERIAL","CA","HAIL",0,0,0,0,0,0
"8/18/1990 0:00:00",105,"TRINITY","CA","HAIL",0,0,0,0,0,0
"9/25/1990 0:00:00",33,"LAKE","CA","HAIL",0,0,0,0,0,0
"9/29/1990 0:00:00",71,"SAN BERNARDINO","CA","TORNADO",0,0,0,3,0,0
"2/28/1991 0:00:00",59,"ORANGE","CA","TORNADO",0,0,0,3,0,0
"2/28/1991 0:00:00",107,"TULARE","CA","TORNADO",0,1,250,3,0,0
"3/17/1991 0:00:00",29,"KERN","CA","TORNADO",0,0,250,3,0,0
"3/19/1991 0:00:00",37,"LOS ANGELES","CA","TORNADO",0,0,0,3,0,0
"3/19/1991 0:00:00",73,"SAN DIEGO","CA","TORNADO",0,0,250,3,0,0
"3/20/1991 0:00:00",65,"RIVERSIDE","CA","TORNADO",0,0,0,3,0,0
"3/20/1991 0:00:00",39,"MADERA","CA","HAIL",0,0,0,0,0,0
"3/20/1991 0:00:00",71,"SAN BERNARDINO","CA","TORNADO",0,0,0,3,0,0
"3/20/1991 0:00:00",39,"MADERA","CA","TORNADO",0,0,0,3,0,0
"3/20/1991 0:00:00",19,"FRESNO","CA","HAIL",0,0,0,0,0,0
"3/25/1991 0:00:00",29,"KERN","CA","TORNADO",0,0,0,3,0,0
"3/26/1991 0:00:00",29,"KERN","CA","TORNADO",0,0,0,3,0,0
"3/26/1991 0:00:00",77,"SAN JOAQUIN","CA","TORNADO",0,0,0,3,0,0
"3/26/1991 0:00:00",47,"MERCED","CA","TORNADO",0,0,0,3,0,0
"3/27/1991 0:00:00",59,"ORANGE","CA","TORNADO",0,0,0,3,0,0
"3/27/1991 0:00:00",73,"SAN DIEGO","CA","TORNADO",0,0,0,3,0,0
"9/4/1991 0:00:00",71,"SAN BERNARDINO","CA","HAIL",0,0,0,0,0,0
"9/5/1991 0:00:00",29,"KERN","CA","HAIL",0,0,0,0,0,0
"9/5/1991 0:00:00",111,"VENTURA","CA","HAIL",0,0,0,0,0,0
"9/5/1991 0:00:00",65,"RIVERSIDE","CA","HAIL",0,0,0,0,0,0
"10/12/1991 0:00:00",31,"KINGS","CA","TORNADO",0,0,0,3,0,0
"12/29/1991 0:00:00",83,"SANTA BARBARA","CA","TORNADO",0,2,0.25,3,0,0
"2/15/1992 0:00:00",73,"SAN DIEGO","CA","TORNADO",0,0,25,3,0,0
"3/20/1992 0:00:00",37,"LOS ANGELES","CA","TORNADO",0,0,0,3,0,0
"5/5/1992 0:00:00",25,"IMPERIAL","CA","TORNADO",0,0,2.5,6,0,0
"12/2/1992 0:00:00",97,"SONOMA","CA","TORNADO",0,0,250,3,0,0
"12/2/1992 0:00:00",97,"SONOMA","CA","TORNADO",0,0,25,3,0,0
"12/2/1992 0:00:00",97,"SONOMA","CA","TORNADO",0,0,25,3,0,0
"12/6/1992 0:00:00",53,"MONTEREY","CA","TORNADO",0,2,250,3,0,0
"12/6/1992 0:00:00",53,"MONTEREY","CA","TORNADO",0,0,0.25,3,0,0
"12/7/1992 0:00:00",111,"VENTURA","CA","TORNADO",0,0,2.5,3,0,0
"12/7/1992 0:00:00",59,"ORANGE","CA","TORNADO",0,0,250,3,0,0
"12/7/1992 0:00:00",59,"ORANGE","CA","TORNADO",0,0,2.5,3,0,0
"12/7/1992 0:00:00",73,"SAN DIEGO","CA","TORNADO",0,0,2.5,3,0,0
"12/11/1992 0:00:00",15,"DEL NORTE","CA","TORNADO",0,0,2.5,3,0,0
"12/11/1992 0:00:00",53,"MONTEREY","CA","TORNADO",0,0,0.25,3,0,0
"12/11/1992 0:00:00",19,"FRESNO","CA","TORNADO",0,0,0,3,0,0
"12/17/1992 0:00:00",1,"ALAMEDA","CA","TORNADO",0,0,0.25,3,0,0
"12/17/1992 0:00:00",7,"BUTTE","CA","TORNADO",0,4,2.5,6,0,0
"12/17/1992 0:00:00",115,"YUBA","CA","TORNADO",0,0,25,3,0,0
"12/29/1992 0:00:00",59,"ORANGE","CA","TORNADO",0,0,2.5,3,0,0
"12/30/1992 0:00:00",15,"DEL NORTE","CA","TORNADO",0,0,25,3,0,0
"3/16/1950 0:00:00",109,"ST. JOHNS","FL","TORNADO",0,0,2.5,3,0,0
"5/8/1950 0:00:00",127,"VOLUSIA","FL","TORNADO",0,0,2.5,3,0,0
"5/15/1950 0:00:00",95,"ORANGE","FL","TORNADO",0,0,25,3,0,0
"5/15/1950 0:00:00",95,"ORANGE","FL","TORNADO",0,0,25,3,0,0
"8/30/1950 0:00:00",37,"FRANKLIN","FL","TORNADO",0,0,25,3,0,0
"8/31/1950 0:00:00",63,"JACKSON","FL","TORNADO",0,0,2.5,3,0,0
"3/12/1951 0:00:00",115,"SARASOTA","FL","TORNADO",0,0,25,3,0,0
"5/26/1951 0:00:00",37,"FRANKLIN","FL","TORNADO",3,0,250,3,0,0
"5/26/1951 0:00:00",23,"COLUMBIA","FL","TORNADO",0,0,25,3,0,0
"7/22/1951 0:00:00",57,"HILLSBOROUGH","FL","TORNADO",0,0,2.5,3,0,0
"12/4/1951 0:00:00",105,"POLK","FL","TORNADO",0,0,2.5,3,0,0
"12/18/1951 0:00:00",31,"DUVAL","FL","TORNADO",0,0,2.5,3,0,0
"12/18/1951 0:00:00",105,"POLK","FL","TORNADO",0,0,25,3,0,0
"12/18/1951 0:00:00",103,"PINELLAS","FL","TORNADO",0,0,2.5,3,0,0
"12/18/1951 0:00:00",105,"POLK","FL","TORNADO",0,0,0.25,3,0,0
"1/28/1952 0:00:00",13,"CALHOUN","FL","TORNADO",0,3,25,3,0,0
"1/28/1952 0:00:00",73,"LEON","FL","TORNADO",0,0,25,3,0,0
"2/20/1952 0:00:00",5,"BAY","FL","TORNADO",0,4,25,3,0,0
"2/26/1952 0:00:00",99,"PALM BEACH","FL","TORNADO",0,0,2.5,3,0,0
"4/4/1952 0:00:00",5,"BAY","FL","TORNADO",0,1,2.5,3,0,0
"5/23/1952 0:00:00",53,"HERNANDO","FL","TORNADO",0,1,2.5,3,0,0
"5/30/1952 0:00:00",103,"PINELLAS","FL","TORNADO",0,0,2.5,3,0,0
"6/13/1952 0:00:00",103,"PINELLAS","FL","TORNADO",0,0,2.5,3,0,0
"6/29/1952 0:00:00",103,"PINELLAS","FL","TORNADO",0,0,2.5,3,0,0
"8/16/1952 0:00:00",99,"PALM BEACH","FL","TORNADO",0,0,2.5,3,0,0
"1/9/1953 0:00:00",53,"HERNANDO","FL","TORNADO",0,0,25,3,0,0
"1/9/1953 0:00:00",57,"HILLSBOROUGH","FL","TORNADO",0,12,25,3,0,0
"1/9/1953 0:00:00",69,"LAKE","FL","TORNADO",0,0,0.25,3,0,0
"4/6/1953 0:00:00",5,"BAY","FL","TORNADO",0,0,0.25,3,0,0
"4/12/1953 0:00:00",5,"BAY","FL","TORNADO",0,0,2.5,3,0,0
"4/13/1953 0:00:00",111,"ST. LUCIE","FL","TORNADO",0,1,2.5,3,0,0
"5/19/1953 0:00:00",33,"ESCAMBIA","FL","TORNADO",0,0,2.5,3,0,0
"6/4/1953 0:00:00",87,"MONROE","FL","TORNADO",0,0,0.03,3,0,0
"6/5/1953 0:00:00",103,"PINELLAS","FL","TORNADO",0,0,0.03,3,0,0
"6/18/1953 0:00:00",103,"PINELLAS","FL","TORNADO",0,0,2.5,3,0,0
"7/24/1953 0:00:00",95,"ORANGE","FL","TORNADO",0,1,0.25,3,0,0
"8/10/1953 0:00:00",19,"CLAY","FL","TORNADO",0,0,0.25,3,0,0
"8/17/1953 0:00:00",111,"ST. LUCIE","FL","TORNADO",0,0,0.03,3,0,0
"9/20/1953 0:00:00",86,"MIAMI-DADE","FL","TORNADO",0,0,0.03,3,0,0
"9/22/1953 0:00:00",9,"BREVARD","FL","TORNADO",0,0,0.03,3,0,0
"10/9/1953 0:00:00",71,"LEE","FL","TORNADO",0,0,2.5,3,0,0
"11/8/1953 0:00:00",86,"MIAMI-DADE","FL","TORNADO",0,0,0.03,3,0,0
"11/22/1953 0:00:00",5,"BAY","FL","TORNADO",0,22,25,3,0,0
"12/6/1953 0:00:00",73,"LEON","FL","TORNADO",0,0,25,3,0,0
"12/13/1953 0:00:00",31,"DUVAL","FL","TORNADO",0,0,250,3,0,0
"12/21/1953 0:00:00",5,"BAY","FL","TORNADO",0,0,0.25,3,0,0
"2/20/1954 0:00:00",113,"SANTA ROSA","FL","TORNADO",0,0,2.5,3,0,0
"4/3/1954 0:00:00",86,"MIAMI-DADE","FL","TORNADO",0,0,0.03,3,0,0
"4/16/1954 0:00:00",5,"BAY","FL","TORNADO",0,3,25,3,0,0
"4/16/1954 0:00:00",45,"GULF","FL","TORNADO",0,0,0.25,3,0,0
"4/30/1954 0:00:00",105,"POLK","FL","TORNADO",0,0,2.5,3,0,0
"6/10/1954 0:00:00",121,"SUWANNEE","FL","TORNADO",0,1,25,3,0,0
"6/23/1954 0:00:00",86,"MIAMI-DADE","FL","TORNADO",0,0,0,3,0,0
"7/8/1954 0:00:00",99,"PALM BEACH","FL","TORNADO",0,0,0.03,3,0,0
"8/11/1954 0:00:00",111,"ST. LUCIE","FL","TORNADO",0,0,2.5,3,0,0
"8/20/1954 0:00:00",103,"PINELLAS","FL","TORNADO",0,0,25,3,0,0
"9/18/1954 0:00:00",111,"ST. LUCIE","FL","TORNADO",2,2,25,3,0,0
"9/22/1954 0:00:00",9,"BREVARD","FL","TORNADO",0,0,0.03,3,0,0
